Symbol,Exchange,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
1234,HKEX,-0.37950664,-0.37950664,-0.37950664,-0.37950664,-0.56818182,-0.37950664,-6.0822898,2.14007782,0,25,-0.75614367,-15.59485531,1.0461993,5.29411765
6188,HKEX,-0.61919505,-0.61919505,6.29139073,10.30927835,15.05376344,-0.61919505,36.59574468,64.61538462,103.164557,24.90272374,47.24770642,9.55631399,0.551346,15.54770318
1658,HKEX,0,0,-0.18050542,-1.07334526,2.97951583,0,5.53435115,25.96810934,44.76439791,24.83069977,26.25570776,7.17054264,0.74505866,5.38033395
1104,HKEX,-0.81967213,-0.81967213,-0.81967213,0.83333333,-1.62601626,-0.81967213,19.8019802,35.95505618,21,24.74226804,42.35294118,9.00900901,0.2424041,5.04201681
3360,HKEX,0,0,0,0,-0.85995086,0,0,0.74906367,6.32411067,24.72952087,1.00125156,6.46437995,0.8514001,2.74314214
2727,HKEX,-0.34482759,-0.34482759,-0.68728522,-0.34482759,-1.02739726,-0.34482759,-2.36486486,26.20087336,34.41860465,24.03433476,21.42857143,12.890625,1.0676333,3.85964912
35,HKEX,0,0.35842294,0.35842294,0.35842294,-1.4084507,0,-1.4084507,-3.11418685,27.85388128,23.89380531,-2.77777778,-22.22222222,1.0630702,1.7921147
3900,HKEX,0,0,-0.18761726,0,1.33333333,0,-13.77633712,-1.11524164,-16.61442006,23.72093023,-6.17283951,0,1.1839019,4.06189555
384,HKEX,0,0.34246575,0.68728522,0.17094017,0.17094017,0,-1.67784905,-1.84254606,24.41614116,23.62868677,-4.87012678,-10.39755626,0.7643133,2.4137931
2600,HKEX,0,0,0,0.40816327,-2.76679842,0,-7.16981132,-11.51079137,47.30538922,23.61809045,-10.2189781,-0.4048583,1.5937144,7.5
1045,HKEX,0,0.36630037,0,1.48148148,6.61478599,0,29.24528302,58.38150289,41.2371134,23.42342342,57.47126437,-13.01587302,1.1696858,7.39299611
1618,HKEX,0,0,-0.62111801,-0.62111801,0.62893082,0,-6.97674419,13.4751773,25.98425197,23.07692308,16.78832117,-5.88235294,0.97942114,4.48717949
6811,HKEX,0,0,0,0,1.4084507,0,-1.36986301,-1.36986301,0.6993007,23.07692308,-2.04081633,-9.43396226,0.8384989,1.4084507
593,HKEX,1.88679245,0,0,-6.89655172,-10,1.88679245,-13.18327974,100,-3.91459075,22.72727273,114.2857143,-68.89400922,0.8236563,13.20754717
1387,HKEX,0.40816327,0.40816327,0.81967213,1.2345679,-4.28015564,0.40816327,-9.22509225,-2.38095238,32.97297297,22.3880597,-10.54545455,-4.65116279,0.797021,6.19834711
486,HKEX,-0.28248588,0,-0.28248588,-0.28248588,-2.21606648,-0.28248588,-7.59162304,0.28409091,15.35947712,22.14532872,-2.21606648,-23.42733189,1.1565365,3.7037037
960,HKEX,0,0.21857923,0.32822757,0.10917031,-0.54229935,0,0.65861911,5.52358791,12.102684,21.61803391,0.99118498,28.9732807,0.81984603,3.31491713
3768,HKEX,1.47783251,1.47783251,1.47783251,1.47783251,-0.96153846,1.47783251,-1.4354067,6.7357513,9.57446809,21.17647059,-1.9047619,-11.20689655,0.72124493,1.47783251
2202,HKEX,0,0,0.16778523,0,0,0,-4.63258481,15.9223301,24.89539749,21.09533469,11.58878505,-3.08441244,1.3535045,3.05084746
522,HKEX,0.08291874,0,-0.08278146,-0.08278146,-1.62999185,0.08291874,-3.44,20.7,43.69047619,21.00250627,17.98631476,2.72340426,1.4189739,6.47911338
3877,HKEX,0,0,0,0,6.72268908,0,-3.78787879,15.45454545,12.38938053,20.95238095,16.51376147,8.54700855,0.44324198,13.93442623
1763,HKEX,0.20964361,0.20964361,0.20964361,-0.20876827,-0.82987552,0.20964361,-6.2745098,-8.42911877,-8.07692308,20.951417,-11.15241636,1.27118644,0.56164145,4.2462845
5,HKEX,0.11709602,0.23446659,0.11709602,0.11709602,1.30331754,0.11709602,-1.15606936,6.875,30.93414206,20.93352877,4.90797546,-27.90893639,0.6848805,2.82352706
981,HKEX,0.33388982,0.16666667,0,0.67001675,-0.33167496,0.33388982,1.86440678,64.74780702,39.44316192,20.92555332,35.97285068,86.64596273,1.8128855,10.21126761
27,HKEX,0,0.08237232,-0.08223684,-0.08223684,2.10084034,0,0.41322314,5.65217391,15.05682036,20.89552239,0.82987552,5.46875366,1.2122355,3.18524728
1992,HKEX,0,0,0,0,-2.44186047,0,-0.11904762,6.74300254,21.41823444,20.89337176,1.6969697,-25.75221239,1.5770634,5.39215686
32,HKEX,0,0,0,0,0.30257186,0,-2.21238938,-3.91304348,-4.19075145,20.54545455,-5.28571429,8.68852459,0.15637287,0.30165913
579,HKEX,-0.40160643,-0.40160643,-0.40160643,-0.40160643,-0.8,-0.40160643,-1.58730159,-2.74509804,10.71428571,20.38834951,-2.36220472,82.35294118,0.7280514,0.80645161
9909,HKEX,0.43668122,0.21786492,0,-0.43290043,-2.9535865,0.43668122,-10.50584006,-4.16666667,4.78359432,20.04175365,-7.25806078,105.3571429,0.61986554,5.13392857
1361,HKEX,0.76335878,0.76335878,0.76335878,0.76335878,2.3255814,0.76335878,1.53846154,34.69387755,38.94736842,20,22.22222222,-6.38297872,0.909546,2.30769231
2338,HKEX,0.24449878,0.49019608,0,0.49019608,0.98522167,0.24449878,-6.60592681,34.6911958,40.99037139,19.60327419,31.74807198,33.9869281,1.2413085,5.19677094
2378,HKEX,0,0,0,1.3986014,1.3986014,0,-3.33333333,9.02255639,33.39466421,19.34156379,0.83449235,0.97492333,0.42467391,1.44827586
1055,HKEX,0.23752969,0.23752969,0.23752969,-0.23640662,0.47619048,0.23752969,-5.59284116,-6.01336303,2.17917676,19.20903955,-8.65800866,-12.44813278,1.5129449,2.15827338
695,HKEX,2.14285714,2.14285714,2.14285714,2.14285714,0,2.14285714,2.14285714,7.51879699,21.18644068,19.16666667,4.37956204,8.33333333,0.19906281,2.87769784
906,HKEX,0,0.25706941,0.25706941,0.25706941,1.03626943,0,1.2987013,13.37209302,14.36950147,18.90243902,8.93854749,18.90243902,0.7161007,3.44827586
2238,HKEX,0,-0.2617801,-0.2617801,-1.03896104,-1.29533679,0,-8.74251497,-4.86891386,0.26315789,18.87675507,-11.60092807,-14.18918919,1.2666148,5.34759358
293,HKEX,0,-0.1497006,0.15015015,0.30075188,1.36778116,0,-6.58263305,-6.58263305,21.71532847,18.68327402,-6.9735007,-26.23421114,1.2209731,1.97568389
1417,HKEX,-12.56830601,-12.56830601,-12.56830601,-12.56830601,-12.56830601,-12.56830601,-4.76190476,-21.95121951,-31.3304721,18.51851852,-16.66666667,-47.7124183,-0.07834448,13.07189542
98,HKEX,2.53164557,2.53164557,2.53164557,2.53164557,1.25,2.53164557,12.18836565,6.57894737,-1.69902913,18.42105263,12.5,9.31174089,0.82452875,2.53164557
839,HKEX,0,0,0.12406948,0.37313433,-10.7300885,0,-6.92041522,11.31034483,23.96313364,18.15519766,8.03212851,47.53199269,0.83182347,12.85892634
168,HKEX,-0.6918239,-0.44136192,0,-1.06516291,-2.41038319,-0.6918239,-1.18898871,3.745075,17.39776952,18.10022792,-2.77093237,62.44856636,1.0881172,6.42857143
665,HKEX,0,0,0.43478261,0.87336245,-1.28205128,0,-14.12639405,27.62430939,28.33333333,17.85714286,23.52941176,-13.15789474,1.4389433,3.53982301
16,HKEX,0,0,0,-0.18484288,-0.46082949,0,-1.54968095,9.64467005,11.91709845,17.83960463,8,-8.86075949,0.98463,1.85356812
173,HKEX,0,0,0.27027027,0.27027027,0.81521739,0,-4.3814433,0.27027027,-0.53619303,17.77777778,-0.53619303,-13.51981352,1.1452833,1.08401084
124,HKEX,0,0,0,0,-0.93457944,0,4.95049505,6,-7.01754386,17.77777778,-3.63636364,-21.48148148,0.69516957,3.77358491
6826,HKEX,-0.08264463,0.08278146,-0.32976092,-0.57565789,-7.21412126,-0.08264463,8.62533302,26.46443779,26.59685864,17.72152357,29.16666943,34.78261471,1.2792649,10.05067905
2686,HKEX,1.6,1.6,1.6,2.41935484,0.79365079,1.6,-2.30769231,1.6,19.81132075,17.59259259,3.25203252,-2.30769231,0.6588378,2.41935484
1428,HKEX,0.46948357,0.46948357,0,0.46948357,-0.46511628,0.46948357,-3.16742081,2.3923445,12.04188482,17.58241758,-0.92592593,22.28571429,1.24565,2.35849057
87,HKEX,0,0,-0.24570025,-0.12300123,0,0,0.37082818,14.04494382,24.92307692,17.17171717,12,-30.5982906,1.3290929,1.3681592
1196,HKEX,-0.18939394,-0.56603774,-0.56603774,-0.56603774,-7.21830986,-0.18939394,8.88429752,18.42696629,21.42857143,17.11111111,17.89709172,17.37193764,0.27068964,9.10815939
10,HKEX,0.23474178,0.23474178,0,0.23474178,4.400978,0.23474178,1.90930301,13.08263311,22,17.0504386,10.73650878,5.43209877,1.2825495,5.55555072
69,HKEX,0.15151515,0.30349014,0,-0.1510574,-1.34328358,0.15151515,-5.43633763,-3.7845706,6.9579288,16.99115044,-4.34153401,-15.79617834,0.92887294,2.12443096
1373,HKEX,0.4048583,0.4048583,0.4048583,0,0,0.4048583,-2.36220472,-6.76691729,18.66028708,16.98113208,-5.70342205,37.01657459,0.66639656,1.62601626
1112,HKEX,-0.13495277,-0.26954178,-0.13495277,0.40705563,-1.85676393,-0.13495277,-1.59573945,27.36661368,17.46031746,16.90363349,28.91985614,1.36986301,1.1058631,7.0441989
694,HKEX,0,0.32948929,0.16447368,0.32948929,1.5,0,3.74787053,-6.1633282,23.27935223,16.89059501,-5.87326121,-8.83233533,1.5464909,2.51256281
6100,HKEX,0.2020202,0.2020202,0.2020202,0,0.2020202,0.2020202,1.2244898,3.33332795,2.05760792,16.84334511,6.20985011,15.48311991,0.12931192,2.45901639
6818,HKEX,0,0,0,-0.29239766,3.02114804,0,1.18694362,17.99307958,24.45255474,16.78082192,15.59322034,-5.80110497,1.2162006,4.87804878
752,HKEX,0.8,0.8,0.8,0.8,0.8,0.8,-4.54545455,-8.69565217,10.52631579,16.66666667,-9.35251799,-44,1.3317862,2.41935484
331,HKEX,0.28490028,0.28490028,0,-0.28328612,1.73410405,0.28490028,0,-1.12359551,2.02898551,16.55629139,-1.67597765,-3.82513661,0.5361639,2.01729107
66,HKEX,0,0.11273957,0.11273957,0,1.48571429,0,0.79455393,1.25428056,15.77575571,16.53543919,2.42215005,-5.83245362,0.6251445,1.70648464
1929,HKEX,0,-0.20920502,-0.31347962,0.10493179,-0.83160083,0,-2.55362615,-1.85185185,-7.73694391,16.48351648,-2.15384615,20.30264817,0.98867667,2.76890309
116,HKEX,0.21141649,0.31746032,0.85106383,0.85106383,-1.25,0.21141649,-4.14560162,10.61843641,9.84936269,16.46191646,7.72727273,-6.32411067,1.0351921,3.22580645
6968,HKEX,0,0.22123894,0.8908686,0.22123894,-0.22026432,0,-1.94805195,-3.41151386,2.95454545,16.45244216,-2.15982721,,-0.60253143,2.91479821
2888,HKEX,0.20576132,0.20576132,0.30895984,0,0.93264249,0.20576132,-2.11055276,0.20576544,27.48690766,16.2291114,-0.81465991,-30.52781542,0.1434214,2.38095238
1122,HKEX,0,0,0,0,-0.625,0,-1.85185185,10.41666667,10.41666667,16.05839416,3.24675325,-15.42553191,0.90174127,0.62893082
3306,HKEX,-0.44247788,-0.44247788,-0.88105727,-0.88105727,-3.22580645,-0.44247788,-2.38611714,7.39856802,5.88235294,15.97938144,0,-12.45136187,1.4964405,5.64971751
823,HKEX,0,0,0,-0.29368576,-0.51282051,0,-1.5942029,-3,13.16666667,15.96925903,-3.82435988,-17.8960067,0.88302475,2.28951256
1881,HKEX,0.76923077,0.76923077,0.76923077,1.5503876,0.76923077,0.76923077,0,-2.96296296,14.9122807,15.92920354,-4.37956204,-33.16326531,1.3739582,1.5503876
956,HKEX,0,0.43103448,0,0.43103448,0.43103448,0,-8.62745098,-2.91666667,16.5,15.92039801,-2.10084034,1.30434783,1.6109055,3.49344978
1638,HKEX,0,0,-0.26525199,0.26666667,-1.31233596,0,-10.90047393,3.01369863,5.32212885,15.69230769,-1.82767624,-1.57068063,1.7080333,3.48525469
11,HKEX,-0.07052186,-0.07052186,0,-0.07052186,-0.07052186,-0.07052186,-1.59722222,6.30157539,15.76797386,15.67346939,5.98354525,-15.55423123,0.9516624,1.6254417
2318,HKEX,0.10416667,0.3131524,0.3131524,-0.15584416,0.05205622,0.10416667,-5.03952569,3.2778043,17.19512195,15.5742606,1.15789474,0.0520531,0.9476553,2.03974895
38,HKEX,0,0,0,-0.27777778,-1.91256831,0,-10.47381546,2.27920228,15.4340836,15.4340836,-6.26631854,107.5144509,0.70541227,3.09859155
1271,HKEX,0,0,0,0,-0.63829787,0,-0.21367521,-2.09643606,0.21459227,15.30864198,-2.50521921,94.17879418,0.04140484,0.64377682
506,HKEX,0.31948882,0.31948882,0.31948882,0.64102564,-2.48447205,0.31948882,10.56338028,25.6,18.93939394,15.01831502,23.62204724,-0.63291139,0.68333626,6.27062706
1427,HKEX,-0.3021148,-0.3021148,0.91743119,0,-0.9009009,-0.3021148,-2.36686391,1.53846154,-1.49253731,14.9825784,0.91743119,30.43478261,0.2291037,2.76923077
1600,HKEX,-0.14492754,-0.14492754,-0.14492754,0.58394161,-1.14777618,-0.14492754,-4.43828017,1.62241888,1.32352941,14.83333333,-7.7643909,-1.28939828,1.0843294,3.99408284
697,HKEX,0,0.47619048,0,0,-6.22222222,0,-2.76497696,-1.40186916,-21.85185185,14.67391304,-4.09090909,14.05405405,0.60426396,9.75609756
6885,HKEX,-2.02312139,-2.02312139,-2.02312139,-2.02312139,-2.3054755,-2.02312139,16.89655172,18.94736842,26.49253731,14.52702703,21.07142857,2.72727273,0.88786227,5.9347181
1839,HKEX,0,0,-0.27434842,0,-2.67737617,0,-12.82973621,2.68361582,-5.21512386,14.48818898,0.83217753,16.88102894,0.60415816,6.86695279
1848,HKEX,0.45317221,0.45317221,0.45317221,1.37195122,0.75757576,0.45317221,-3.06122449,-2.49266862,2.30769231,14.26116838,-0.74626866,-18.90243902,0.86025363,1.83767228
259,HKEX,2.77777778,2.77777778,2.77777778,2.77777778,2.77777778,2.77777778,2.77777778,-9.31372549,8.82352941,14.19753086,-5.12820513,60.86956522,-0.10007355,2.77777778
3315,HKEX,0,0,0.5952381,1.19760479,-3.97727273,0,-0.58823529,19.85815603,19.01408451,14.18918919,19.85815603,-7.65027322,0.7975638,7.87878788
28,HKEX,0.65502183,0.65502183,0.65502183,-0.21645022,-0.21645022,0.65502183,2.67260579,-0.64655172,7.20930233,14.10891089,-0.43196544,34.40233236,0.22079581,0.87336245
1,HKEX,0.44722719,-0.17777778,-0.35492458,-0.53144376,1.62895928,0.44722719,-2.77056277,3.02752294,21.27430068,14.01015228,3.78928295,-24.6814249,1.3195784,2.3297491
1238,HKEX,0,0,-0.37950664,-0.56818182,-1.31578947,0,-9.01213172,1.15606936,2.73972603,13.88286334,-1.86915888,8.02469136,1.2416785,3.87596899
753,HKEX,-0.18656716,-0.18656716,-0.37243948,-0.74211503,-0.18656716,-0.18656716,-5.14184397,-9.47546531,4.90196078,13.82978723,-12.29508197,-21.43906021,1.1830078,1.69491525
12,HKEX,0,0,0.155521,-0.15503876,0.46801872,0,-0.92307692,7.87269682,15.41218638,13.78092275,6.44628099,-14.36169757,1.1081257,1.875
2778,HKEX,-0.22321429,-0.4454343,-0.4454343,-0.66666667,-1.75824176,-0.22321429,-2.82608696,0.67567568,12.03007519,13.74045802,-1.32450331,-10.6,0.91819894,1.78970917
3393,HKEX,0,1.14068441,0.37735849,2.30769231,-5,0,17.69911504,22.01834862,40,13.67521368,16.66666667,-26.31578947,1.0536752,16.59919028
101,HKEX,0.23419204,0.23419204,0.23419204,0.23419204,1.9047619,0.23419204,2.14796648,9.18367347,15.05376344,13.5881104,4.64547166,17.84140969,1.109756,3.81861575
6060,HKEX,-0.09852217,-0.19685039,0.5952381,1.80722892,1.60320641,-0.09852217,18.31972548,48.89868279,24.26470893,13.54982694,40.05524475,70.1342339,1.6120791,11.20689655
199,HKEX,1.86915888,0.92592593,0.92592593,0.92592593,-3.53982301,1.86915888,25.28735632,41.55844156,28.23529412,13.54166667,41.55844156,-5.2173913,0.82714206,5.60747664
83,HKEX,0,0.19083969,0.19083969,0.38240918,0.19083969,0,-2.5974026,2.14007782,8.47107438,13.39092873,3.96039604,-7.24381625,1.0488067,1.92678227
1765,HKEX,0,0,0,0.35587189,-3.09278351,0,-2.42214533,39.6039604,49.20634921,13.25301205,30.55555556,62.06896552,0.7775579,6.52173913
2356,HKEX,-0.12547051,-0.12547051,-0.12547051,-0.25062657,-0.25062657,-0.12547051,-2.68948655,0,17.57754801,13.22901849,0,-23.16602317,1.086413,1.9035533
546,HKEX,0.32786885,0.32786885,0.65789474,1.32450331,1.32450331,0.32786885,-2.23642173,9.28571429,24.3902439,12.91512915,5.51724138,-13.06818182,1.4088105,3.69127517
6066,HKEX,-0.16638935,0.16694491,-0.16638935,-0.16638935,-1.63934426,-0.16638935,-6.54205607,25.26096033,21.45748988,12.78195489,16.50485437,68.77637131,1.8052655,5.29010239
1862,HKEX,0.87719298,0.87719298,0.87719298,0.87719298,0.43668122,0.87719298,3.6036036,9.52380952,10.04784689,12.74509804,0,-7.63052209,0.48184687,1.7699115
1806,HKEX,0,0,0.28818444,0.28818444,1.45772595,0,2.95857988,3.57142857,70.58823529,12.62135922,3.26409496,25.17985612,1.1382533,2.33918129
878,HKEX,1.26582278,1.26582278,1.26582278,0,-0.74441687,1.26582278,-2.43902439,14.12268188,14.61318052,12.04481793,13.15417256,-19.91991992,0.6034263,2.27848101
1126,HKEX,0,0,-0.64516129,0,-1.59744409,0,-0.96463023,9.60854093,8.45070423,12,9.60854093,-19.37172775,0.55330443,1.62337662
1970,HKEX,0,0,0.46875,0.46875,0,0,-5.44117647,-0.77160494,2.55183413,11.82608696,-1.98170732,-25.31939171,0.83868504,3.0110935
586,HKEX,0,0,-0.13351135,0,0.67294751,0,-4.83460318,1.49254282,7.31707933,11.80866631,-0.7957586,-0.92715232,0.57615465,1.48247978
683,HKEX,-0.24271845,0.48899756,0.48899756,0.24390244,-1.67464115,-0.24271845,-3.7470726,3.57862903,7.03124443,11.80631729,4.63340655,-13.83647799,1.1504741,2.44498778
2001,HKEX,-0.17761989,0.17825312,0.17825312,0.17825312,-0.88183422,-0.17761989,-5.54621849,23.24561404,38.42364532,11.50793651,16.59751037,90.50847458,1.1195155,4.58715596
1088,HKEX,0,0,0,-0.13477089,-0.13477089,0,-5.60509554,-0.13477089,8.65102639,11.42857143,1.50684932,-2.3715415,0.48556644,2.30040595
670,HKEX,0,0,0,0,-0.64516129,0,-5.52147239,-7.78443114,-3.44827586,11.19133574,-8.05970149,-20.41343669,1.3066226,1.96078431
1038,HKEX,0.11695906,0,0.11695906,-0.23310023,0,0.11695906,-0.58071778,3.75757576,16.78034833,11.16883117,2.76109951,-24.51499251,1.1625943,2.11764706
2341,HKEX,0,0,0,0,0.7751938,0,-1.51515152,-2.98507463,5.69105691,11.11111111,-4.41176471,-14.47368421,0.57098603,1.53846154
1286,HKEX,0,0,0,0,-3.22580645,0,5.63380282,26.05042017,27.11864407,11.11111111,20,-9.63855422,1.0428698,3.33333333
1681,HKEX,-2.4024024,-2.4024024,-2.4024024,-2.4024024,-1.51515152,-2.4024024,-2.10843373,5.86319218,2.84810127,10.92150171,6.55737705,-20.73170732,0.8921425,2.46153846
6822,HKEX,1.32450331,1.32450331,1.32450331,1.32450331,-0.64935065,1.32450331,4.79452055,14.17910448,22.4,10.86956522,16.79389313,26.44628099,0.17444192,1.98675497
1412,HKEX,0,0,0,0,2,0,3.03030303,13.33333333,13.33333333,10.86956522,12.08791209,,0.5569471,0
737,HKEX,0,0,0,-0.69444444,-0.69444444,0,0,10.42471042,27.67857143,10.42471042,9.57854406,-23.11827957,0.6857865,0.6993007
296,HKEX,0.86206897,0.86206897,0,-0.84745763,-2.5,0.86206897,6.36363636,9.34579439,9.34579439,10.37735849,10.37735849,-23.02631579,0.91233,3.44827586
2180,HKEX,-2.99823633,-2.99823633,-2.99823633,-2.99823633,-1.61001789,-2.99823633,4.76190476,-14.99227202,-18.75923191,10.22044088,-14.72868217,15.91148577,0.2579439,4.36363636
3918,HKEX,0.11037528,0.11037528,0,0.44296788,-1.41304348,0.11037528,-4.52631579,-4.42571128,7.71971496,10.20656136,-10.72834646,-26.2601626,1.4121659,3.25476992
2226,HKEX,0,-1.14068441,-1.14068441,-1.51515152,-5.45454545,0,0,18.18181818,10.63829787,10.16949153,19.8156682,-13.04347826,1.0202938,7.69230769
6868,HKEX,0,0,0,0,0,0,-0.16806723,-1.16472546,12.5,10,-2.30263158,-1,-0.05558492,0
3618,HKEX,0.58479532,0.58479532,0,0,1.17647059,0.58479532,0.29154519,11.68831169,10.61093248,9.90415335,8.86075949,-13.13131313,1.1048306,1.47058824
966,HKEX,-0.52700922,-0.39577836,-0.13227513,-0.39577836,0.26560425,-0.52700922,-8.81641961,7.09219858,26.2541806,9.89810771,8.01144492,-19.16488223,1.5671176,3.22580645
1986,HKEX,0,0,0,0,-0.73529412,0,-0.73529412,1.5037594,3.84615385,9.75609756,-5.59440559,-35.09615385,1.0675147,1.49253731
895,HKEX,-1.66975881,-1.66975881,-1.66975881,-1.66975881,-1.30353818,-1.66975881,-10.16949153,1.14503817,-5.01792115,9.73084886,-2.75229358,-17.05790297,0.7664921,2.26415094
576,HKEX,0.15822785,0.15822785,-0.15772871,0,1.93236715,0.15822785,-6.91176471,-1.86046512,15.93406593,9.70537262,-3.35877863,-10.46676096,1.036001,2.75080906
9988,HKEX,-0.07633588,0.0764526,0.30651341,0.53763441,3.31491713,-0.07633588,-1.20754717,24.66666667,-14.83408962,9.53974895,12.55373549,19.87180036,0.8466111,3.84012931
135,HKEX,0,0.28169014,0.28169014,0.28169014,0.9929078,0,-2.46575342,3.1884058,36.66026871,9.53846154,6.26865672,5.16986706,1.4468584,3
386,HKEX,0,0,0.26385224,0.26385224,1.06382979,0,-6.63390663,9.1954023,25,9.51008646,9.51008646,-16.84901532,0.8867651,2.92553191
86,HKEX,0,-0.6097561,-0.9118541,-0.9118541,0,0,-1.21212121,0,6.8852459,9.39597315,-0.3058104,-11.89189189,0.9286185,1.54320988
517,HKEX,-0.84745763,-0.84745763,-0.84745763,-0.84745763,-1.68067227,-0.84745763,-7.14285714,-1.26582278,0,9.34579439,-1.26582278,-8.23529412,0.6787605,4.27350427
2777,HKEX,0,0,0,0.20491803,0,0,-4.86381323,1.24223602,0.30769231,9.27374302,-1.90571715,-26.13293051,0.95794034,1.7507724
2877,HKEX,-0.17953321,-0.17953321,0,0.18018018,-1.06761566,-0.17953321,-0.71428571,4.315197,11.87122736,9.23379175,4.70809793,-29.26208651,0.7821568,7.94824399
405,HKEX,-0.26315789,-0.26315789,-0.78534031,-1.30208333,0.26455026,-0.26315789,-1.8134715,1.06666667,6.46067416,9.22190202,0.26455026,-28.7593985,0.8170244,2.66666667
2199,HKEX,0,0,0,0,0,0,-4,-4,-3.61445783,9.09090909,-5.51181102,-50.61728395,0.91001505,1.2605042
814,HKEX,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,-3.2,-0.81967213,15.23809524,9.00900901,-10.37037037,-10.37037037,0.65048844,0
1398,HKEX,-0.19493177,-0.19493177,-0.19493177,0,1.78926441,-0.19493177,-0.19493177,7.56302521,13.02428256,8.70488323,1.78926441,-10.1754386,0.89761674,3.35968379
133,HKEX,0,0,0,0.18975332,-0.18903592,0,-0.37735849,14.90750816,22.50580046,8.5303186,13.4264232,-1.30841121,0.84816056,0.37950664
6196,HKEX,0,0,0,0,0,0,-2.8436019,5.67010309,10.21505376,8.46560847,2.5,-19.17554323,0.763185,0.98039216
2388,HKEX,-0.20920502,-0.20920502,-0.20920502,-0.20920502,0,-0.20920502,-2.05338809,0.21008824,10.16166282,8.40909091,1.4893617,-14.36265709,1.0210319,1.2605042
2708,HKEX,0,0,0,0,4.83870968,0,13.04347826,18.72146119,7.43801653,8.33333333,17.64705882,-7.80141844,0.36429098,6.2745098
1725,HKEX,0,0,0,0,-0.62893082,0,21.53846154,18.79699248,8.21917808,8.21917808,21.53846154,35.04273504,0.60719025,14.38848921
25,HKEX,0,0,0,0,0,0,4.38413361,4.16666667,8.10810811,8.10810811,6.38297872,-16.10738255,0.29466662,0
3958,HKEX,0.89605735,0,0.71556351,0.35650624,-1.57342657,0.89605735,-8.00653595,7.64818356,13.50806452,8.06142035,3.11355311,15.13292434,0.93352866,3.76344086
1357,HKEX,1.25786164,0,0.625,0.625,1.25786164,1.25786164,-3.01204819,15.82733813,12.58741259,8.05369128,11.80555556,-12.02185792,1.3850484,3.84615385
270,HKEX,0.14184397,0,-0.14144272,-0.28248588,0.28409091,0.14184397,1.14613181,-0.56338028,25.84670232,7.95107034,1.14613181,-16.25148777,0.70872366,2.60492041
639,HKEX,0,0,0.52631579,0,0.52631579,0,1.05820106,2.68817204,4.3715847,7.90960452,4.94505495,12.35294118,0.6646037,1.59574468
1576,HKEX,0,0,0,0,-2.7173913,0,-1.10497238,3.46820809,7.8313253,7.8313253,2.28571429,0.56179775,0.417643,2.79329609
120,HKEX,0,0,0,0,0,0,-0.8,-11.42857143,-10.79136691,7.82608696,-18.95424837,-27.48538012,0.42348716,0.80645161
123,HKEX,0,0,0.65789474,0.65789474,0.65789474,0,-6.70731707,3.37837838,1.32450331,7.74647887,-1.92307692,-11.04651163,0.9864791,1.32450331
1876,HKEX,0.19417476,0,-0.1934236,0.58479532,3.61445783,0.19417476,2.78884462,4.24242424,8.4033659,7.72442139,0.78125,1.77514793,1.0172919,3.93700787
998,HKEX,0,0,-0.27322404,-0.27322404,1.38888889,0,1.38888889,11.2804878,13.00309598,7.66961652,10.94224924,-18.88888889,0.9895826,1.66666667
1830,HKEX,-0.30769231,-0.30769231,-0.30769231,0.62111801,-1.81818182,-0.30769231,0.62111801,4.51612903,14.48763251,7.64119601,0.62111801,3.514377,2.11898,5.0955414
543,HKEX,0,0,0,0,0,0,4.09836066,2.41935484,18.69158879,7.62711864,1.6,-24.4047619,0.90138054,1.6
52,HKEX,0.11547344,0.11547344,0.11547344,-0.11520737,-0.45924225,0.11547344,-1.36518771,-2.25479143,-1.36518771,7.56823154,-2.03390384,-13.3,0.92840075,0.57736721
2886,HKEX,3.22580645,3.22580645,3.22580645,3.22580645,2.4,3.22580645,-0.7751938,8.47457627,8.47457627,7.56302521,6.66666667,7.56302521,-0.1387946,4.06504065
604,HKEX,0,0,0,-0.38167939,-0.76045627,0,-6.4516129,1.55642023,8.75,7.40740741,-1.87969925,-12.41610738,1.1472877,1.91570881
1908,HKEX,0,0,0,0.63593005,-2.16383308,0,-2.91411043,6.92567568,-0.93896714,7.28813559,5.5,16.7896679,1.3683636,3.68589744
762,HKEX,-0.21786492,0,1.32743363,2.00445434,2.69058296,-0.21786492,-7.84708249,-0.65075922,-11.24031008,7.25995316,2.92134831,-35.85434174,1.4445283,3.84615385
1857,HKEX,0,0,0,0,1.52671756,0,-1.48148148,4.72440945,9.91735537,7.25806452,4.72440945,-25.69832402,0.63520265,1.51515152
2500,HKEX,-0.30084236,-0.18072289,0.36341611,0.60716454,-7.53348214,-0.30084236,1.65644172,4.21383648,11.80837009,7.24919094,4.80708015,84.52114991,0.8191538,14.87179231
1257,HKEX,0,0,0,0.58823529,0.29325513,0,-7.31707317,5.55555556,15.54054054,7.21003135,0,-16.58536585,1.2162355,3.58208955
1359,HKEX,0,0,0.65359477,0,0.65359477,0,-5.52147239,8.45070423,4.05405405,6.94444444,4.76190476,-13.48314607,1.1447048,1.96078431
